PricingKey,ProductKey,ChannelKey,EffectiveDateKey,ChannelMRP,TransferPrice,MarginSpreadAmount,MarginSpreadPct,SourceSystem,ETL_LoadedAt
242,448,7,20220501,1895.00,450.00,1445.00,321.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
243,447,7,20220501,1895.00,450.00,1445.00,321.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
244,446,7,20220501,1895.00,450.00,1445.00,321.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
245,449,7,20220501,1895.00,450.00,1445.00,321.11,May 2022 Pricing Master,2026-09-07T07:48:47.421676
246,455,7,20220501,1795.00,415.00,1380.00,332.53,May 2022 Pricing Master,2026-09-07T07:48:47.421676
247,453,7,20220501,1795.00,415.00,1380.00,332.53,May 2022 Pricing Master,2026-09-07T07:48:47.421676
248,452,7,20220501,1795.00,415.00,1380.00,332.53,May 2022 Pricing Master,2026-09-07T07:48:47.421676
249,451,7,20220501,1795.00,415.00,1380.00,332.53,May 2022 Pricing Master,2026-09-07T07:48:47.421676
250,454,7,20220501,1795.00,415.00,1380.00,332.53,May 2022 Pricing Master,2026-09-07T07:48:47.421676
251,264,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
252,263,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
253,262,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
254,265,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
255,260,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
256,261,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
257,134,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
258,133,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
259,132,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
260,135,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
261,130,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
262,131,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
263,164,7,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
264,163,7,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
265,162,7,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
266,165,7,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
267,160,7,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
268,161,7,20220501,2195.00,895.00,1300.00,145.25,May 2022 Pricing Master,2026-09-07T07:48:47.421676
269,188,7,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
270,187,7,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
271,186,7,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
272,189,7,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
273,184,7,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
274,185,7,20220501,2050.00,875.00,1175.00,134.29,May 2022 Pricing Master,2026-09-07T07:48:47.421676
275,170,7,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
276,169,7,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
277,168,7,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
278,171,7,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
279,166,7,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
280,167,7,20220501,2395.00,1050.00,1345.00,128.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
281,282,7,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
282,281,7,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
283,280,7,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
284,283,7,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
285,278,7,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
286,279,7,20220501,1895.00,510.00,1385.00,271.57,May 2022 Pricing Master,2026-09-07T07:48:47.421676
287,218,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
288,217,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
289,216,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
290,219,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
291,214,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
292,215,7,20220501,1895.00,825.00,1070.00,129.70,May 2022 Pricing Master,2026-09-07T07:48:47.421676
293,212,7,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
294,211,7,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
295,210,7,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
296,213,7,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
297,208,7,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
298,209,7,20220501,1995.00,845.00,1150.00,136.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
299,116,7,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
300,115,7,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
301,114,7,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
302,117,7,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
303,112,7,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
304,113,7,20220501,1895.00,695.00,1200.00,172.66,May 2022 Pricing Master,2026-09-07T07:48:47.421676
305,206,7,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
306,205,7,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
307,204,7,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
308,207,7,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
309,202,7,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
310,203,7,20220501,2595.00,1140.00,1455.00,127.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
311,200,7,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
312,199,7,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
313,198,7,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
314,201,7,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
315,196,7,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
316,197,7,20220501,2295.00,980.00,1315.00,134.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
317,128,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
318,127,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
319,126,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
320,129,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
321,124,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
322,125,7,20220501,2495.00,950.00,1545.00,162.63,May 2022 Pricing Master,2026-09-07T07:48:47.421676
323,1093,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
324,1092,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
325,1091,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
326,1094,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
327,1089,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
328,1090,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
329,1087,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
330,1086,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
331,1085,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
332,1088,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
333,1083,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
334,1084,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
335,1081,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
336,1080,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
337,1079,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
338,1082,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
339,1077,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
340,1078,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
341,1075,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
342,1074,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
343,1073,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
344,1076,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
345,1071,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
346,1072,7,20220501,2995.00,680.00,2315.00,340.44,May 2022 Pricing Master,2026-09-07T07:48:47.421676
347,1058,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
348,1057,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
349,1056,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
350,1059,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
351,1054,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
352,1055,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
353,483,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
354,482,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
355,481,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
356,484,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
357,479,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
358,480,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
359,558,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
360,557,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
361,556,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
362,559,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
363,553,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
364,555,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
365,1069,7,20220501,1195.00,220.00,975.00,443.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
366,1068,7,20220501,1195.00,220.00,975.00,443.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
367,1067,7,20220501,1195.00,220.00,975.00,443.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
368,1070,7,20220501,1195.00,220.00,975.00,443.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
369,1066,7,20220501,1195.00,220.00,975.00,443.18,May 2022 Pricing Master,2026-09-07T07:48:47.421676
370,289,7,20220501,1250.00,525.00,725.00,138.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
371,288,7,20220501,1250.00,525.00,725.00,138.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
372,287,7,20220501,1250.00,525.00,725.00,138.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
373,290,7,20220501,1250.00,525.00,725.00,138.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
374,285,7,20220501,1250.00,525.00,725.00,138.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
375,286,7,20220501,1250.00,525.00,725.00,138.10,May 2022 Pricing Master,2026-09-07T07:48:47.421676
376,104,7,20220501,1895.00,880.00,1015.00,115.34,May 2022 Pricing Master,2026-09-07T07:48:47.421676
377,103,7,20220501,1895.00,880.00,1015.00,115.34,May 2022 Pricing Master,2026-09-07T07:48:47.421676
378,102,7,20220501,1895.00,880.00,1015.00,115.34,May 2022 Pricing Master,2026-09-07T07:48:47.421676
379,105,7,20220501,1895.00,880.00,1015.00,115.34,May 2022 Pricing Master,2026-09-07T07:48:47.421676
380,100,7,20220501,1895.00,880.00,1015.00,115.34,May 2022 Pricing Master,2026-09-07T07:48:47.421676
381,101,7,20220501,1895.00,880.00,1015.00,115.34,May 2022 Pricing Master,2026-09-07T07:48:47.421676
382,1034,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
383,1033,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
384,1032,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
385,1035,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
386,1030,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
387,1031,7,20220501,1995.00,425.00,1570.00,369.41,May 2022 Pricing Master,2026-09-07T07:48:47.421676
388,1046,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
389,1045,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
390,1044,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
391,1047,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
392,1042,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
393,1043,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
394,1052,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
395,1051,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
396,1050,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
397,1053,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
398,1048,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
399,1049,7,20220501,1895.00,410.00,1485.00,362.20,May 2022 Pricing Master,2026-09-07T07:48:47.421676
400,507,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
401,506,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
402,505,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
403,508,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
404,503,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
405,504,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
406,513,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
407,512,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
408,511,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
409,514,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
410,509,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
411,510,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
412,576,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
413,575,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
414,574,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
415,577,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
416,572,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
417,573,7,20220501,1895.00,395.00,1500.00,379.75,May 2022 Pricing Master,2026-09-07T07:48:47.421676
418,570,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
419,569,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
420,568,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
421,571,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
422,566,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
423,567,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
424,531,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
425,530,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
426,529,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
427,532,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
428,527,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
429,528,7,20220501,1895.00,385.00,1510.00,392.21,May 2022 Pricing Master,2026-09-07T07:48:47.421676
430,1064,7,20220501,1395.00,220.00,1175.00,534.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
431,1063,7,20220501,1395.00,220.00,1175.00,534.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
432,1062,7,20220501,1395.00,220.00,1175.00,534.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
433,1065,7,20220501,1395.00,220.00,1175.00,534.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
434,1060,7,20220501,1395.00,220.00,1175.00,534.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
435,1061,7,20220501,1395.00,220.00,1175.00,534.09,May 2022 Pricing Master,2026-09-07T07:48:47.421676
436,140,7,20220501,2095.00,500.00,1595.00,319.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
437,139,7,20220501,2095.00,500.00,1595.00,319.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
438,138,7,20220501,2095.00,500.00,1595.00,319.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
439,141,7,20220501,2095.00,500.00,1595.00,319.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
440,136,7,20220501,2095.00,500.00,1595.00,319.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
441,137,7,20220501,2095.00,500.00,1595.00,319.00,May 2022 Pricing Master,2026-09-07T07:48:47.421676
442,230,7,20220501,2295.00,1035.00,1260.00,121.74,May 2022 Pricing Master,2026-09-07T07:48:47.421676
443,229,7,20220501,2295.00,1035.00,1260.00,121.74,May 2022 Pricing Master,2026-09-07T07:48:47.421676
444,228,7,20220501,2295.00,1035.00,1260.00,121.74,May 2022 Pricing Master,2026-09-07T07:48:47.421676
445,231,7,20220501,2295.00,1035.00,1260.00,121.74,May 2022 Pricing Master,2026-09-07T07:48:47.421676
446,226,7,20220501,2295.00,1035.00,1260.00,121.74,May 2022 Pricing Master,2026-09-07T07:48:47.421676
447,227,7,20220501,2295.00,1035.00,1260.00,121.74,May 2022 Pricing Master,2026-09-07T07:48:47.421676
448,80,7,20220501,2150.00,975.00,1175.00,120.51,May 2022 Pricing Master,2026-09-07T07:48:47.421676
449,79,7,20220501,2150.00,975.00,1175.00,120.51,May 2022 Pricing Master,2026-09-07T07:48:47.421676
