ProductKey,SKU,SourceSKU,StyleCode,Category,SubCategory,Size,Color,WeightKg,BaseMRP,TransferPrice,SourceSystem,CreatedDate
10234,SET386-KR-NP-XXL,SET386-KR-NP-XXL,SET386,SET,Apparel,XXL,Light Pink,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10235,SET386-KR-NP-XXXL,SET386-KR-NP-XXXL,SET386,SET,Apparel,XXXL,Light Pink,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10236,SET388-KR-NP-L,SET388-KR-NP-L,SET388,SET,Apparel,L,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10237,SET388-KR-NP-M,SET388-KR-NP-M,SET388,SET,Apparel,M,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10238,SET388-KR-NP-S,SET388-KR-NP-S,SET388,SET,Apparel,S,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10239,SET388-KR-NP-XL,SET388-KR-NP-XL,SET388,SET,Apparel,XL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10240,SET388-KR-NP-XS,SET388-KR-NP-XS,SET388,SET,Apparel,XS,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10241,SET388-KR-NP-XXL,SET388-KR-NP-XXL,SET388,SET,Apparel,XXL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10242,SET388-KR-NP-XXXL,SET388-KR-NP-XXXL,SET388,SET,Apparel,XXXL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10243,SET389-KR-NP-L,SET389-KR-NP-L,SET389,SET,Apparel,L,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10244,SET389-KR-NP-M,SET389-KR-NP-M,SET389,SET,Apparel,M,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10245,SET389-KR-NP-S,SET389-KR-NP-S,SET389,SET,Apparel,S,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10246,SET389-KR-NP-XL,SET389-KR-NP-XL,SET389,SET,Apparel,XL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10247,SET389-KR-NP-XS,SET389-KR-NP-XS,SET389,SET,Apparel,XS,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10248,SET389-KR-NP-XXL,SET389-KR-NP-XXL,SET389,SET,Apparel,XXL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10249,SET389-KR-NP-XXXL,SET389-KR-NP-XXXL,SET389,SET,Apparel,XXXL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10250,SET390-KR-NP-L,SET390-KR-NP-L,SET390,SET,Apparel,L,Light Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10251,SET390-KR-NP-M,SET390-KR-NP-M,SET390,SET,Apparel,M,Light Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10252,SET390-KR-NP-S,SET390-KR-NP-S,SET390,SET,Apparel,S,Light Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10253,SET390-KR-NP-XL,SET390-KR-NP-XL,SET390,SET,Apparel,XL,Light Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10254,SET390-KR-NP-XS,SET390-KR-NP-XS,SET390,SET,Apparel,XS,Light Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10255,SET390-KR-NP-XXL,SET390-KR-NP-XXL,SET390,SET,Apparel,XXL,Light Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10256,SET390-KR-NP-XXXL,SET390-KR-NP-XXXL,SET390,SET,Apparel,XXXL,Light Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10257,SET392-KR-NP-L,SET392-KR-NP-L,SET392,SET,Apparel,L,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10258,SET392-KR-NP-M,SET392-KR-NP-M,SET392,SET,Apparel,M,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10259,SET392-KR-NP-S,SET392-KR-NP-S,SET392,SET,Apparel,S,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10260,SET392-KR-NP-XL,SET392-KR-NP-XL,SET392,SET,Apparel,XL,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10261,SET392-KR-NP-XS,SET392-KR-NP-XS,SET392,SET,Apparel,XS,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10262,SET392-KR-NP-XXL,SET392-KR-NP-XXL,SET392,SET,Apparel,XXL,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10263,SET392-KR-NP-XXXL,SET392-KR-NP-XXXL,SET392,SET,Apparel,XXXL,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10264,SET393-KR-NP-L,SET393-KR-NP-L,SET393,SET,Apparel,L,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10265,SET393-KR-NP-M,SET393-KR-NP-M,SET393,SET,Apparel,M,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10266,SET393-KR-NP-S,SET393-KR-NP-S,SET393,SET,Apparel,S,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10267,SET393-KR-NP-XL,SET393-KR-NP-XL,SET393,SET,Apparel,XL,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10268,SET393-KR-NP-XS,SET393-KR-NP-XS,SET393,SET,Apparel,XS,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10269,SET393-KR-NP-XXL,SET393-KR-NP-XXL,SET393,SET,Apparel,XXL,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10270,SET393-KR-NP-XXXL,SET393-KR-NP-XXXL,SET393,SET,Apparel,XXXL,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10271,SET394-KR-NP-L,SET394-KR-NP-L,SET394,SET,Apparel,L,Maroon,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10272,SET394-KR-NP-M,SET394-KR-NP-M,SET394,SET,Apparel,M,Maroon,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10273,SET394-KR-NP-S,SET394-KR-NP-S,SET394,SET,Apparel,S,Maroon,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10274,SET394-KR-NP-XL,SET394-KR-NP-XL,SET394,SET,Apparel,XL,Maroon,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10275,SET394-KR-NP-XS,SET394-KR-NP-XS,SET394,SET,Apparel,XS,Maroon,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10276,SET394-KR-NP-XXL,SET394-KR-NP-XXL,SET394,SET,Apparel,XXL,Maroon,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10277,SET394-KR-NP-XXXL,SET394-KR-NP-XXXL,SET394,SET,Apparel,XXXL,Maroon,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10278,SET395-KR-NP-L,SET395-KR-NP-L,SET395,KURTA SET,Apparel,L,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10279,SET395-KR-NP-M,SET395-KR-NP-M,SET395,KURTA SET,Apparel,M,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10280,SET395-KR-NP-S,SET395-KR-NP-S,SET395,KURTA SET,Apparel,S,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10281,SET395-KR-NP-XL,SET395-KR-NP-XL,SET395,KURTA SET,Apparel,XL,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10282,SET395-KR-NP-XS,SET395-KR-NP-XS,SET395,KURTA SET,Apparel,XS,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10283,SET395-KR-NP-XXL,SET395-KR-NP-XXL,SET395,KURTA SET,Apparel,XXL,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10284,SET395-KR-NP-XXXL,SET395-KR-NP-XXXL,SET395,KURTA SET,Apparel,XXXL,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10285,SET396-KR-PP-L,SET396-KR-PP-L,SET396,KURTA SET,Apparel,L,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10286,SET396-KR-PP-M,SET396-KR-PP-M,SET396,KURTA SET,Apparel,M,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10287,SET396-KR-PP-S,SET396-KR-PP-S,SET396,KURTA SET,Apparel,S,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10288,SET396-KR-PP-XL,SET396-KR-PP-XL,SET396,KURTA SET,Apparel,XL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10289,SET396-KR-PP-XS,SET396-KR-PP-XS,SET396,KURTA SET,Apparel,XS,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10290,SET396-KR-PP-XXL,SET396-KR-PP-XXL,SET396,KURTA SET,Apparel,XXL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10291,SET396-KR-PP-XXXL,SET396-KR-PP-XXXL,SET396,KURTA SET,Apparel,XXXL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10292,SET397-KR-NP-L,SET397-KR-NP-L,SET397,KURTA SET,Apparel,L,TEAL BLUE,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10293,SET397-KR-NP-M,SET397-KR-NP-M,SET397,KURTA SET,Apparel,M,TEAL BLUE,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10294,SET397-KR-NP-S,SET397-KR-NP-S,SET397,KURTA SET,Apparel,S,TEAL BLUE,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10295,SET397-KR-NP-XL,SET397-KR-NP-XL,SET397,KURTA SET,Apparel,XL,TEAL BLUE,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10296,SET397-KR-NP-XS,SET397-KR-NP-XS,SET397,KURTA SET,Apparel,XS,TEAL BLUE,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10297,SET397-KR-NP-XXL,SET397-KR-NP-XXL,SET397,KURTA SET,Apparel,XXL,TEAL BLUE,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10298,SET397-KR-NP-XXXL,SET397-KR-NP-XXXL,SET397,KURTA SET,Apparel,XXXL,TEAL BLUE,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10299,SET398-KR-PP-L,SET398-KR-PP-L,SET398,KURTA SET,Apparel,L,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10300,SET398-KR-PP-M,SET398-KR-PP-M,SET398,KURTA SET,Apparel,M,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10301,SET398-KR-PP-S,SET398-KR-PP-S,SET398,KURTA SET,Apparel,S,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10302,SET398-KR-PP-XL,SET398-KR-PP-XL,SET398,KURTA SET,Apparel,XL,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10303,SET398-KR-PP-XS,SET398-KR-PP-XS,SET398,KURTA SET,Apparel,XS,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10304,SET398-KR-PP-XXL,SET398-KR-PP-XXL,SET398,KURTA SET,Apparel,XXL,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10305,SET398-KR-PP-XXXL,SET398-KR-PP-XXXL,SET398,KURTA SET,Apparel,XXXL,Peach,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10306,SET400-KR-NP-L,SET400-KR-NP-L,SET400,SET,Apparel,L,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10307,SET400-KR-NP-M,SET400-KR-NP-M,SET400,SET,Apparel,M,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10308,SET400-KR-NP-S,SET400-KR-NP-S,SET400,SET,Apparel,S,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10309,SET400-KR-NP-XL,SET400-KR-NP-XL,SET400,SET,Apparel,XL,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10310,SET400-KR-NP-XS,SET400-KR-NP-XS,SET400,SET,Apparel,XS,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10311,SET400-KR-NP-XXL,SET400-KR-NP-XXL,SET400,SET,Apparel,XXL,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10312,SET400-KR-NP-XXXL,SET400-KR-NP-XXXL,SET400,SET,Apparel,XXXL,Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10313,SET401-KR-NP-L,SET401-KR-NP-L,SET401,SET,Apparel,L,Black,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10314,SET401-KR-NP-M,SET401-KR-NP-M,SET401,SET,Apparel,M,Black,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10315,SET401-KR-NP-S,SET401-KR-NP-S,SET401,SET,Apparel,S,Black,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10316,SET401-KR-NP-XL,SET401-KR-NP-XL,SET401,SET,Apparel,XL,Black,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10317,SET401-KR-NP-XS,SET401-KR-NP-XS,SET401,SET,Apparel,XS,Black,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10318,SET401-KR-NP-XXL,SET401-KR-NP-XXL,SET401,SET,Apparel,XXL,Black,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10319,SET401-KR-NP-XXXL,SET401-KR-NP-XXXL,SET401,SET,Apparel,XXXL,Black,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10320,SET402-KR-NP-L,SET402-KR-NP-L,SET402,SET,Apparel,L,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10321,SET402-KR-NP-M,SET402-KR-NP-M,SET402,SET,Apparel,M,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10322,SET402-KR-NP-S,SET402-KR-NP-S,SET402,SET,Apparel,S,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10323,SET402-KR-NP-XL,SET402-KR-NP-XL,SET402,SET,Apparel,XL,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10324,SET402-KR-NP-XS,SET402-KR-NP-XS,SET402,SET,Apparel,XS,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10325,SET402-KR-NP-XXL,SET402-KR-NP-XXL,SET402,SET,Apparel,XXL,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10326,SET402-KR-NP-XXXL,SET402-KR-NP-XXXL,SET402,SET,Apparel,XXXL,Sea Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10327,SET403-KR-NP-L,SET403-KR-NP-L,SET403,SET,Apparel,L,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10328,SET403-KR-NP-M,SET403-KR-NP-M,SET403,SET,Apparel,M,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10329,SET403-KR-NP-S,SET403-KR-NP-S,SET403,SET,Apparel,S,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10330,SET403-KR-NP-XL,SET403-KR-NP-XL,SET403,SET,Apparel,XL,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10331,SET403-KR-NP-XS,SET403-KR-NP-XS,SET403,SET,Apparel,XS,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10332,SET403-KR-NP-XXL,SET403-KR-NP-XXL,SET403,SET,Apparel,XXL,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10333,SET403-KR-NP-XXXL,SET403-KR-NP-XXXL,SET403,SET,Apparel,XXXL,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10334,SET404-KR-NP-L,SET404-KR-NP-L,SET404,SET,Apparel,L,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10335,SET404-KR-NP-M,SET404-KR-NP-M,SET404,SET,Apparel,M,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10336,SET404-KR-NP-S,SET404-KR-NP-S,SET404,SET,Apparel,S,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10337,SET404-KR-NP-XL,SET404-KR-NP-XL,SET404,SET,Apparel,XL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10338,SET404-KR-NP-XS,SET404-KR-NP-XS,SET404,SET,Apparel,XS,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10339,SET404-KR-NP-XXL,SET404-KR-NP-XXL,SET404,SET,Apparel,XXL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10340,SET404-KR-NP-XXXL,SET404-KR-NP-XXXL,SET404,SET,Apparel,XXXL,White,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10341,SET405-KR-NP-L,SET405-KR-NP-L,SET405,SET,Apparel,L,Red,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10342,SET405-KR-NP-M,SET405-KR-NP-M,SET405,SET,Apparel,M,Red,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10343,SET405-KR-NP-S,SET405-KR-NP-S,SET405,SET,Apparel,S,Red,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10344,SET405-KR-NP-XL,SET405-KR-NP-XL,SET405,SET,Apparel,XL,Red,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10345,SET405-KR-NP-XS,SET405-KR-NP-XS,SET405,SET,Apparel,XS,Red,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10346,SET405-KR-NP-XXL,SET405-KR-NP-XXL,SET405,SET,Apparel,XXL,Red,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10347,SET405-KR-NP-XXXL,SET405-KR-NP-XXXL,SET405,SET,Apparel,XXXL,Red,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10348,SET408-KR-NP-L,SET408-KR-NP-L,SET408,SET,Apparel,L,Magenta,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10349,SET408-KR-NP-M,SET408-KR-NP-M,SET408,SET,Apparel,M,Magenta,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10350,SET408-KR-NP-S,SET408-KR-NP-S,SET408,SET,Apparel,S,Magenta,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10351,SET408-KR-NP-XL,SET408-KR-NP-XL,SET408,SET,Apparel,XL,Magenta,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10352,SET408-KR-NP-XS,SET408-KR-NP-XS,SET408,SET,Apparel,XS,Magenta,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10353,SET408-KR-NP-XXL,SET408-KR-NP-XXL,SET408,SET,Apparel,XXL,Magenta,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10354,SET408-KR-NP-XXXL,SET408-KR-NP-XXXL,SET408,SET,Apparel,XXXL,Magenta,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10355,SET409-KR-NP-L,SET409-KR-NP-L,SET409,SET,Apparel,L,Wine,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10356,SET409-KR-NP-M,SET409-KR-NP-M,SET409,SET,Apparel,M,Wine,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10357,SET409-KR-NP-S,SET409-KR-NP-S,SET409,SET,Apparel,S,Wine,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10358,SET409-KR-NP-XL,SET409-KR-NP-XL,SET409,SET,Apparel,XL,Wine,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10359,SET409-KR-NP-XS,SET409-KR-NP-XS,SET409,SET,Apparel,XS,Wine,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10360,SET409-KR-NP-XXL,SET409-KR-NP-XXL,SET409,SET,Apparel,XXL,Wine,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10361,SET409-KR-NP-XXXL,SET409-KR-NP-XXXL,SET409,SET,Apparel,XXXL,Wine,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10362,SET410-KR-NP-L,SET410-KR-NP-L,SET410,SET,Apparel,L,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10363,SET410-KR-NP-M,SET410-KR-NP-M,SET410,SET,Apparel,M,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10364,SET410-KR-NP-S,SET410-KR-NP-S,SET410,SET,Apparel,S,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10365,SET410-KR-NP-XL,SET410-KR-NP-XL,SET410,SET,Apparel,XL,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10366,SET410-KR-NP-XS,SET410-KR-NP-XS,SET410,SET,Apparel,XS,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10367,SET410-KR-NP-XXL,SET410-KR-NP-XXL,SET410,SET,Apparel,XXL,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10368,SET410-KR-NP-XXXL,SET410-KR-NP-XXXL,SET410,SET,Apparel,XXXL,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10369,SET413-KR-NP-L,SET413-KR-NP-L,SET413,SET,Apparel,L,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10370,SET413-KR-NP-M,SET413-KR-NP-M,SET413,SET,Apparel,M,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10371,SET413-KR-NP-S,SET413-KR-NP-S,SET413,SET,Apparel,S,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10372,SET413-KR-NP-XL,SET413-KR-NP-XL,SET413,SET,Apparel,XL,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10373,SET413-KR-NP-XS,SET413-KR-NP-XS,SET413,SET,Apparel,XS,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10374,SET413-KR-NP-XXL,SET413-KR-NP-XXL,SET413,SET,Apparel,XXL,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10375,SET413-KR-NP-XXXL,SET413-KR-NP-XXXL,SET413,SET,Apparel,XXXL,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10376,SET414-KR-NP-L,SET414-KR-NP-L,SET414,SET,Apparel,L,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10377,SET414-KR-NP-M,SET414-KR-NP-M,SET414,SET,Apparel,M,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10378,SET414-KR-NP-S,SET414-KR-NP-S,SET414,SET,Apparel,S,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10379,SET414-KR-NP-XL,SET414-KR-NP-XL,SET414,SET,Apparel,XL,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10380,SET414-KR-NP-XS,SET414-KR-NP-XS,SET414,SET,Apparel,XS,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10381,SET414-KR-NP-XXL,SET414-KR-NP-XXL,SET414,SET,Apparel,XXL,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10382,SET414-KR-NP-XXXL,SET414-KR-NP-XXXL,SET414,SET,Apparel,XXXL,Navy Blue,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10383,SET415-KR-NP-L,SET415-KR-NP-L,SET415,SET,Apparel,L,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10384,SET415-KR-NP-M,SET415-KR-NP-M,SET415,SET,Apparel,M,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10385,SET415-KR-NP-S,SET415-KR-NP-S,SET415,SET,Apparel,S,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10386,SET415-KR-NP-XL,SET415-KR-NP-XL,SET415,SET,Apparel,XL,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10387,SET415-KR-NP-XS,SET415-KR-NP-XS,SET415,SET,Apparel,XS,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10388,SET415-KR-NP-XXL,SET415-KR-NP-XXL,SET415,SET,Apparel,XXL,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
10389,SET415-KR-NP-XXXL,SET415-KR-NP-XXXL,SET415,SET,Apparel,XXXL,Green,0.300,0.00,0.00,Central Warehouse Inventory,2026-09-06T03:33:56.995767
