InventoryKey,SnapshotDateKey,ProductKey,StockOnHandQuantity,ReorderThreshold,StockValueAtCost,StockValueAtMRP,SourceSystem,ETL_LoadedAt
3111,20220601,4379,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3112,20220601,4382,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3113,20220601,4386,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3114,20220601,4387,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3115,20220601,4393,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3116,20220601,4394,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3117,20220601,4528,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3118,20220601,4529,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3119,20220601,4534,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3120,20220601,4546,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3121,20220601,4547,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3122,20220601,4552,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3123,20220601,4553,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3124,20220601,4557,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3125,20220601,4563,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3126,20220601,4567,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3127,20220601,4579,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3128,20220601,4593,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3129,20220601,4602,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3130,20220601,4603,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3131,20220601,4612,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3132,20220601,4614,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3133,20220601,4620,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3134,20220601,4622,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3135,20220601,4625,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3136,20220601,4627,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3137,20220601,4628,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3138,20220601,4632,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3139,20220601,4637,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3140,20220601,4644,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3141,20220601,7105,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3142,20220601,7106,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3143,20220601,7108,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3144,20220601,7110,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3145,20220601,7112,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3146,20220601,7118,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3147,20220601,7125,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3148,20220601,7130,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3149,20220601,7137,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3150,20220601,7143,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3151,20220601,7154,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3152,20220601,7161,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3153,20220601,7163,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3154,20220601,7164,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3155,20220601,7165,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3156,20220601,7171,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3157,20220601,7172,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3158,20220601,7175,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3159,20220601,7181,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3160,20220601,7182,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3161,20220601,7183,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3162,20220601,7184,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3163,20220601,7188,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3164,20220601,7189,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3165,20220601,7190,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3166,20220601,7199,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3167,20220601,7208,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3168,20220601,7211,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3169,20220601,7212,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3170,20220601,7225,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3171,20220601,7226,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3172,20220601,7232,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3173,20220601,7233,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3174,20220601,7235,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3175,20220601,7236,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3176,20220601,7240,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3177,20220601,7243,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3178,20220601,7245,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3179,20220601,7253,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3180,20220601,7260,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3181,20220601,7264,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3182,20220601,7270,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3183,20220601,7271,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3184,20220601,7272,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3185,20220601,7274,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3186,20220601,7284,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3187,20220601,7285,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3188,20220601,7286,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3189,20220601,7289,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3190,20220601,7291,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3191,20220601,7292,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3192,20220601,7297,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3193,20220601,7298,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3194,20220601,7302,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3195,20220601,7305,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3196,20220601,7309,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3197,20220601,7310,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3198,20220601,7312,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3199,20220601,7316,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3200,20220601,7318,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3201,20220601,7323,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3202,20220601,7330,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3203,20220601,7335,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3204,20220601,7341,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3205,20220601,7342,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3206,20220601,7349,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3207,20220601,7358,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3208,20220601,7361,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3209,20220601,7364,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3210,20220601,7365,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3211,20220601,7370,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3212,20220601,7375,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3213,20220601,7378,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3214,20220601,7386,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3215,20220601,7391,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3216,20220601,7396,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3217,20220601,7406,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3218,20220601,7411,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3219,20220601,7417,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3220,20220601,7420,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3221,20220601,7421,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3222,20220601,7424,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3223,20220601,7425,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3224,20220601,7427,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3225,20220601,7433,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3226,20220601,7436,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3227,20220601,7438,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3228,20220601,7442,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3229,20220601,7450,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3230,20220601,7452,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3231,20220601,7457,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3232,20220601,7460,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3233,20220601,7462,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3234,20220601,7464,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3235,20220601,7469,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3236,20220601,7472,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3237,20220601,7473,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3238,20220601,7475,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3239,20220601,7483,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3240,20220601,7492,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3241,20220601,7497,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3242,20220601,7509,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3243,20220601,7515,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3244,20220601,7516,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3245,20220601,7520,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3246,20220601,7536,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3247,20220601,7547,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3248,20220601,7548,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3249,20220601,7549,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3250,20220601,7558,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3251,20220601,7559,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3252,20220601,7560,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3253,20220601,7565,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3254,20220601,7567,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3255,20220601,7574,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3256,20220601,7578,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3257,20220601,7582,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3258,20220601,7587,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3259,20220601,7588,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3260,20220601,7589,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3261,20220601,7595,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3262,20220601,7600,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3263,20220601,7602,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3264,20220601,7607,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3265,20220601,7609,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3266,20220601,7618,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3267,20220601,7620,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3268,20220601,7621,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3269,20220601,7629,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3270,20220601,7637,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3271,20220601,7643,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3272,20220601,7645,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3273,20220601,7652,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3274,20220601,7654,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3275,20220601,7657,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3276,20220601,7659,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3277,20220601,7664,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3278,20220601,7667,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3279,20220601,7672,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3280,20220601,7673,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3281,20220601,7681,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3282,20220601,7684,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3283,20220601,7686,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3284,20220601,7694,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3285,20220601,7699,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3286,20220601,7700,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3287,20220601,7701,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3288,20220601,7702,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3289,20220601,7708,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3290,20220601,7709,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3291,20220601,7712,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3292,20220601,7732,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3293,20220601,7734,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3294,20220601,7739,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3295,20220601,7740,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3296,20220601,7742,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3297,20220601,7744,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3298,20220601,3975,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3299,20220601,3980,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3300,20220601,3987,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3301,20220601,3988,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3302,20220601,4009,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3303,20220601,4011,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3304,20220601,4028,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3305,20220601,4029,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3306,20220601,4030,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3307,20220601,4032,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3308,20220601,4035,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3309,20220601,4041,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3310,20220601,4045,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3311,20220601,4060,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3312,20220601,4064,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3313,20220601,4069,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3314,20220601,4071,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3315,20220601,4073,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3316,20220601,4078,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3317,20220601,4079,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3318,20220601,4080,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3319,20220601,4093,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3320,20220601,4095,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3321,20220601,4103,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3322,20220601,4108,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3323,20220601,4113,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3324,20220601,6459,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3325,20220601,6461,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3326,20220601,6463,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3327,20220601,6467,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3328,20220601,6469,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3329,20220601,6482,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3330,20220601,6485,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3331,20220601,6498,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3332,20220601,6499,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3333,20220601,6504,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3334,20220601,6505,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3335,20220601,6507,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3336,20220601,6508,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3337,20220601,6514,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3338,20220601,6518,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3339,20220601,6521,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3340,20220601,6523,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3341,20220601,6529,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3342,20220601,6537,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3343,20220601,6545,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3344,20220601,6550,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3345,20220601,6555,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3346,20220601,6556,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3347,20220601,6562,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3348,20220601,6565,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3349,20220601,6576,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3350,20220601,6579,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3351,20220601,6583,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3352,20220601,6586,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3353,20220601,6590,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3354,20220601,6591,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3355,20220601,6601,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3356,20220601,6609,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3357,20220601,6615,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3358,20220601,6619,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3359,20220601,6622,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3360,20220601,6625,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3361,20220601,6626,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3362,20220601,6630,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3363,20220601,6634,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3364,20220601,6636,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3365,20220601,6642,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3366,20220601,6648,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3367,20220601,6649,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3368,20220601,6658,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3369,20220601,6662,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3370,20220601,6664,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3371,20220601,6665,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3372,20220601,6668,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3373,20220601,6669,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3374,20220601,6670,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3375,20220601,6676,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3376,20220601,6679,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3377,20220601,6683,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
3378,20220601,6691,0,10,0.00,0.00,Central Warehouse,2026-09-07T07:48:45.135810
