ProductKey,SKU,ProductName,Category,BaseMRP,TransferPrice,AmazonMRP,MyntraMRP,AjioMRP,FlipkartMRP,LimeroadMRP,PaytmMRP,SnapdealMRP,MaxCrossChannelSpreadAmount,ArbitrageSpreadPct
149,OS1075_3XL,KURTA - OS1075 (MIX),KURTA,2495.00,550.00,2795.00,2495.00,2495.00,2795.00,2495.00,2495.00,2495.00,300.00,12.020000000000000
1231,OS294_M,KURTA SET - OS294 (MIX),KURTA SET,2975.00,595.00,2997.00,2895.00,2975.00,2975.00,2975.00,2975.00,2975.00,102.00,3.520000000000000
690,OS185_1105_M,KURTA - OS185_1105 (MIX),KURTA,2138.00,529.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
593,OS169_L,KURTA - OS169 (MIX),KURTA,1795.00,435.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
261,OS1111_3XL,KURTA SET - OS1111 (SURMAYA),KURTA SET,1895.00,825.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1257,OS307KR_XL,KURTA - OS307KR (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
925,OS225_1434_M,KURTA SET - OS225_1434 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
238,OS1106_2XL,KURTA SET - OS1106 (SURMAYA),KURTA SET,2150.00,910.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,0.00,0E-15
570,OS165_S,KURTA - OS165 (MIX),KURTA,1895.00,385.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1094,OS273_XL,KURTA SET - OS273 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
430,OS141_1331_XL,KURTA - OS141_1331 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
92,OS106_14213_S,KURTA - OS106_14213 (MIX),KURTA,2395.00,581.00,2395.00,2395.00,2395.00,2395.00,2495.00,2395.00,2395.00,100.00,4.180000000000000
115,OS1064_M,KURTA SET - OS1064 (SURMAYA),KURTA SET,1895.00,695.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1117,OS277_L,KURTA SET - OS277 (MIX),KURTA SET,3397.00,675.00,3397.00,3095.00,3397.00,3397.00,3397.00,3397.00,3397.00,302.00,9.760000000000000
779,OS201_3152_2XL,KURTA - OS201_3152 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
138,OS1073_L,KURTA - OS1073 (MIX),KURTA,2095.00,500.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,0.00,0E-15
971,OS233_1058_3XL,KURTA - OS233_1058 (MIX),KURTA,3858.00,952.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,3995.00,0.00,0E-15
802,OS204_3091_XL,KURTA - OS204_3091 (MIX),KURTA,2138.00,529.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
384,OS132_1866_M,KURTA - OS132_1866 (MIX),KURTA,1195.00,286.00,1195.00,1195.00,1195.00,1195.00,1195.00,1195.00,1195.00,0.00,0E-15
161,OS1081_3XL,KURTA SET - OS1081 (SURMAYA),KURTA SET,2195.00,895.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
1071,OS270_2XL,KURTA SET - OS270 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
407,OS136_M,GOWN - OS136 (MIX),GOWN,3195.00,695.00,3195.00,3195.00,3195.00,3195.00,3195.00,3195.00,3195.00,0.00,0E-15
284,OS1125_L,NILL - OS1125 (NILL),NILL,2449.00,625.00,2449.00,2449.00,2449.00,2449.00,2449.00,2449.00,2449.00,0.00,0E-15
948,OS229_1435_L,KURTA SET - OS229_1435 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
825,OS208_5043_S,KURTA - OS208_5043 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
1263,OS309_M,KURTA - OS309 (MIX),KURTA,2097.00,415.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,0.00,0E-15
576,OS166_S,KURTA - OS166 (MIX),KURTA,1895.00,395.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
29,IVORY-1426_XL,NILL - IVORY-1426 (NILL),NILL,2494.00,818.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,0.00,0E-15
908,OS222_3156_S,KURTA - OS222_3156 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
1011,OS258_15378_XL,KURTA - OS258_15378 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
175,OS1086_M,KURTA SET - OS1086 (SURMAYA),KURTA SET,2150.00,940.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,0.00,0E-15
762,OS198_5045_L,KURTA - OS198_5045 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
1111,OS276KR_L,KURTA - OS276KR (MIX),KURTA,2495.00,490.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
324,OS116_14254_M,KURTA - OS116_14254 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
716,OS189_5056_XL,KURTA - OS189_5056 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1303,OSKR167_XL,NILL - OSKR167 (NILL),NILL,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
221,OS110_14253_3XL,KURTA - OS110_14253 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
470,OS149_M,KURTA - OS149 (MIX),KURTA,1795.00,425.00,1695.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,100.00,5.900000000000000
75,OS1051_XL,KURTA SET - OS1051 (SURMAYA),KURTA SET,1995.00,900.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
1157,OS280KR_2XL,KURTA - OS280KR (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
616,OS173_3090_3XL,KURTA - OS173_3090 (MIX),KURTA,1895.00,457.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
862,OS215_5072_2XL,KURTA - OS215_5072 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1695.00,1795.00,100.00,5.900000000000000
842,OS211_3011_M,KURTA - OS211_3011 (MIX),KURTA,1878.00,467.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
344,OS119_3094_XL,KURTA - OS119_3094 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
201,OS1090_XL,KURTA SET - OS1090 (SURMAYA),KURTA SET,2295.00,980.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
1197,OS287KR_XL,KURTA - OS287KR (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
699,OS187_5073_2XL,KURTA - OS187_5073 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1695.00,1695.00,100.00,5.900000000000000
865,OS215_5072_M,KURTA - OS215_5072 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1695.00,1795.00,100.00,5.900000000000000
1054,OS266_2XL,KURTA - OS266 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
722,OS190_1128_XL,KURTA - OS190_1128 (MIX),KURTA,2298.00,570.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
487,OS152_L,KURTA - OS152 (MIX),KURTA,1795.00,425.00,1695.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,100.00,5.900000000000000
181,OS1087_M,KURTA SET - OS1087 (SURMAYA),KURTA SET,2250.00,925.00,2250.00,2250.00,2250.00,2250.00,2250.00,2250.00,2250.00,0.00,0E-15
9,GOLD-1352_2XL,NILL - GOLD-1352 (NILL),NILL,4549.00,1165.00,4549.00,4549.00,4549.00,4549.00,4549.00,4549.00,4549.00,0.00,0E-15
15,IRIS_1416_3XL,NILL - IRIS_1416 (NILL),NILL,2494.00,818.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,2494.00,0.00,0E-15
679,OS183_5044_S,KURTA - OS183_5044 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
158,OS1076_S,KURTA SET - OS1076 (SURMAYA),KURTA SET,2495.00,1040.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1320,PETALS-1232_3XL,NILL - PETALS-1232 (NILL),NILL,4049.00,1395.00,4049.00,4049.00,4049.00,4049.00,4049.00,4049.00,4049.00,0.00,0E-15
822,OS208_5043_3XL,KURTA - OS208_5043 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
656,OS179_1116_XL,KURTA - OS179_1116 (MIX),KURTA,2298.00,570.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
556,OS163_L,KURTA - OS163 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
1220,OS290KR_S,KURTA - OS290KR (MIX),KURTA,2097.00,400.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,0.00,0E-15
799,OS204_3091_L,KURTA - OS204_3091 (MIX),KURTA,2138.00,529.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
530,OS159_M,KURTA - OS159 (MIX),KURTA,1895.00,385.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
848,OS212_3143_M,KURTA - OS212_3143 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
742,OS195_5055_2XL,KURTA - OS195_5055 (COLORS-8),KURTA,1778.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
244,OS1108_2XL,KURTA SET - OS1108 (SURMAYA),KURTA SET,1795.00,780.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
1240,OS303_2XL,KURTA - OS303 (MIX),KURTA,2097.00,415.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,0.00,0E-15
301,OS1137_S,KURTA SET - OS1137 (SURMAYA),KURTA SET,2695.00,1150.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,0.00,0E-15
387,OS133_2XL,KURTA SET - OS133 (MIX),KURTA SET,3495.00,790.00,3495.00,3495.00,3495.00,3495.00,3495.00,3495.00,3495.00,0.00,0E-15
636,OS176_1015_M,KURTA - OS176_1015 (MIX),KURTA,2918.00,724.00,3095.00,3095.00,3095.00,3095.00,3095.00,3095.00,3095.00,0.00,0E-15
550,OS162_M,KURTA - OS162 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1895.00,1695.00,200.00,11.800000000000000
991,OS255_15375_M,KURTA - OS255_15375 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1028,OS261_15381_S,KURTA - OS261_15381 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1177,OS283_L,KURTA - OS283 (MIX),KURTA,2197.00,425.00,2197.00,2197.00,2197.00,2197.00,2197.00,2197.00,2197.00,0.00,0E-15
785,OS202_3146_2XL,KURTA - OS202_3146 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
1326,PLATINUM,NILL - PLATINUM (NILL),NILL,1695.00,699.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
885,OS218_3151_XL,KURTA - OS218_3151 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
1134,OS278KR_3XL,KURTA - OS278KR (MIX),KURTA,2397.00,460.00,2397.00,2397.00,2397.00,2397.00,2397.00,2397.00,2397.00,0.00,0E-15
52,OS104_1276_2XL,KURTA - OS104_1276 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
1034,OS262_S,KURTA - OS262 (MIX),KURTA,1995.00,425.00,1695.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,300.00,17.700000000000000
493,OS153_L,KURTA - OS153 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
759,OS197_5053_XL,KURTA - OS197_5053 (COLORS-8),KURTA,1895.00,438.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
95,OS1060_3XL,KURTA SET - OS1060 (SURMAYA),KURTA SET,2495.00,950.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1091,OS273_L,KURTA SET - OS273 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
427,OS141_1331_L,KURTA - OS141_1331 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
72,OS1051_L,KURTA SET - OS1051 (SURMAYA),KURTA SET,1995.00,900.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
404,OS136_2XL,GOWN - OS136 (MIX),GOWN,3195.00,695.00,3195.00,3195.00,3195.00,3195.00,3195.00,3195.00,3195.00,0.00,0E-15
1137,OS278KR_S,KURTA - OS278KR (MIX),KURTA,2397.00,460.00,2397.00,2397.00,2397.00,2397.00,2397.00,2397.00,2397.00,0.00,0E-15
805,OS205_1054_L,KURTA - OS205_1054 (MIX),KURTA,2298.00,570.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
473,OS150_2XL,KURTA - OS150 (MIX),KURTA,1695.00,395.00,1895.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,200.00,11.800000000000000
450,OS145_XS,TOPS - OS145 (MIX),TOPS,1895.00,450.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
118,OS1066_2XL,KURTA SET - OS1066 (SURMAYA),KURTA SET,4895.00,1150.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,4895.00,0.00,0E-15
1114,OS276KR_XL,KURTA - OS276KR (MIX),KURTA,2495.00,490.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
782,OS201_3152_M,KURTA - OS201_3152 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
264,OS1111_S,KURTA SET - OS1111 (SURMAYA),KURTA SET,1895.00,825.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
928,OS226_1436_2XL,KURTA SET - OS226_1436 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
258,OS111_3074_S,KURTA - OS111_3074 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
281,OS1120_M,KURTA SET - OS1120 (SURMAYA),KURTA SET,1895.00,510.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
945,OS228_1432_XL,KURTA SET - OS228_1432 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
951,OS229_1435_XL,KURTA SET - OS229_1435 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1014,OS259_15379_L,KURTA - OS259_15379 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
1097,OS274_S,TOPS - OS274 (MIX),TOPS,1695.00,340.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
410,OS137_14380_2XL,GOWN - OS137_14380 (MIX),GOWN,2795.00,695.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,2795.00,0.00,0E-15
78,OS1055_L,KURTA SET - OS1055 (SURMAYA),KURTA SET,2150.00,975.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,0.00,0E-15
218,OS1097_S,KURTA SET - OS1097 (SURMAYA),KURTA SET,1895.00,825.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1051,OS265_M,KURTA - OS265 (MIX),KURTA,1895.00,410.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1300,OSKR167_L,NILL - OSKR167 (NILL),NILL,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
968,OS232_1431_S,KURTA SET - OS232_1431 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
719,OS190_1128_L,KURTA - OS190_1128 (MIX),KURTA,2298.00,570.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
573,OS166_3XL,KURTA - OS166 (MIX),KURTA,1895.00,395.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
364,OS125_3XL,KURTA - OS125 (MIX),KURTA,2095.00,450.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,0.00,0E-15
32,MASK-08-NEW,NILL - MASK-08-NEW (NILL),NILL,499.00,252.00,499.00,499.00,499.00,499.00,499.00,499.00,499.00,0.00,0E-15
905,OS222_3156_3XL,KURTA - OS222_3156 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
659,OS180_3134_L,KURTA - OS180_3134 (MIX),KURTA,2098.00,519.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
327,OS117_3063_2XL,KURTA - OS117_3063 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
513,OS156_S,KURTA - OS156 (MIX),KURTA,1895.00,395.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1260,OS309_2XL,KURTA - OS309 (MIX),KURTA,2097.00,415.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,0.00,0E-15
1154,OS280_M,KURTA SET - OS280 (MIX),KURTA SET,3297.00,650.00,3297.00,3297.00,3297.00,3297.00,3297.00,3297.00,3297.00,0.00,0E-15
1160,OS280KR_M,KURTA - OS280KR (MIX),KURTA,2195.00,425.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
613,OS172_1092_S,KURTA - OS172_1092 (MIX),KURTA,2298.00,570.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
619,OS173_3090_S,KURTA - OS173_3090 (MIX),KURTA,1895.00,457.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
467,OS149_2XL,KURTA - OS149 (MIX),KURTA,1795.00,425.00,1695.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,100.00,5.900000000000000
321,OS116_14254_2XL,KURTA - OS116_14254 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
1008,OS258_15378_L,KURTA - OS258_15378 (MIX),KURTA,1695.00,395.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,1695.00,0.00,0E-15
178,OS1087_2XL,KURTA SET - OS1087 (SURMAYA),KURTA SET,2250.00,925.00,2250.00,2250.00,2250.00,2250.00,2250.00,2250.00,2250.00,0.00,0E-15
510,OS156_3XL,KURTA - OS156 (MIX),KURTA,1895.00,395.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1174,OS282KR_XL,KURTA - OS282KR (MIX),KURTA,2095.00,415.00,2295.00,2295.00,2095.00,2295.00,2095.00,2095.00,2095.00,200.00,9.550000000000000
12,HASTAG-1193_2XL,NILL - HASTAG-1193 (NILL),NILL,2449.00,795.00,2449.00,2449.00,2449.00,2449.00,2449.00,2449.00,2449.00,0.00,0E-15
676,OS183_5044_3XL,KURTA - OS183_5044 (COLORS-7),KURTA,1538.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
1031,OS262_3XL,KURTA - OS262 (MIX),KURTA,1995.00,425.00,1695.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,300.00,17.700000000000000
367,OS125_S,KURTA - OS125 (MIX),KURTA,2095.00,450.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,0.00,0E-15
35,MIRROR-1326_M,NILL - MIRROR-1326 (NILL),NILL,3149.00,859.00,3149.00,3149.00,3149.00,3149.00,3149.00,3149.00,3149.00,0.00,0E-15
533,OS160_2XL,KURTA - OS160 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1895.00,1695.00,200.00,11.800000000000000
390,OS133_M,KURTA SET - OS133 (MIX),KURTA SET,3495.00,790.00,3495.00,3495.00,3495.00,3495.00,3495.00,3495.00,3495.00,0.00,0E-15
155,OS1076_3XL,KURTA SET - OS1076 (SURMAYA),KURTA SET,2495.00,1040.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1200,OS289_L,KURTA SET - OS289 (MIX),KURTA SET,3095.00,615.00,3095.00,2895.00,3095.00,3095.00,3095.00,3095.00,3095.00,200.00,6.910000000000000
868,OS216_3095_2XL,KURTA - OS216_3095 (MIX),KURTA,1895.00,457.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
845,OS212_3143_2XL,KURTA - OS212_3143 (MOMENTS),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
135,OS1071_XL,KURTA SET - OS1071 (SURMAYA),KURTA SET,2495.00,950.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
553,OS163_2XL,KURTA - OS163 (MIX),KURTA,1995.00,425.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,1995.00,0.00,0E-15
1217,OS290KR_3XL,KURTA - OS290KR (MIX),KURTA,2097.00,400.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,0.00,0E-15
112,OS1064_2XL,KURTA SET - OS1064 (SURMAYA),KURTA SET,1895.00,695.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,1895.00,0.00,0E-15
1243,OS303_M,KURTA - OS303 (MIX),KURTA,2097.00,415.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,2097.00,0.00,0E-15
653,OS179_1116_L,KURTA - OS179_1116 (MIX),KURTA,2298.00,570.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,2395.00,0.00,0E-15
702,OS187_5073_M,KURTA - OS187_5073 (MIX),KURTA,1695.00,424.00,1695.00,1695.00,1695.00,1695.00,1795.00,1695.00,1695.00,100.00,5.900000000000000
1180,OS283_XL,KURTA - OS283 (MIX),KURTA,2197.00,425.00,2197.00,2197.00,2197.00,2197.00,2197.00,2197.00,2197.00,0.00,0E-15
931,OS226_1436_M,KURTA SET - OS226_1436 (ROZANA),KURTA SET,2378.00,590.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
1074,OS270_M,KURTA SET - OS270 (FOUR GEMS 2),KURTA SET,2795.00,680.00,2795.00,2795.00,2995.00,2795.00,2795.00,2795.00,2795.00,200.00,7.160000000000000
882,OS218_3151_L,KURTA - OS218_3151 (BREEZE-4),KURTA,2038.00,505.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,2195.00,0.00,0E-15
304,OS1144_3XL,KURTA SET - OS1144 (SURMAYA),KURTA SET,2695.00,1150.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,2695.00,0.00,0E-15
633,OS176_1015_2XL,KURTA - OS176_1015 (MIX),KURTA,2918.00,724.00,3095.00,3095.00,3095.00,3095.00,3095.00,3095.00,3095.00,0.00,0E-15
55,OS104_1276_M,KURTA - OS104_1276 (MIX),KURTA,1595.00,381.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,1595.00,0.00,0E-15
241,OS1106_M,KURTA SET - OS1106 (SURMAYA),KURTA SET,2150.00,910.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,2150.00,0.00,0E-15
1237,OS294KR_M,KURTA - OS294KR (MIX),KURTA,2095.00,410.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,2095.00,0.00,0E-15
1323,PETALS-1232_XL,NILL - PETALS-1232 (NILL),NILL,4049.00,1395.00,4049.00,4049.00,4049.00,4049.00,4049.00,4049.00,4049.00,0.00,0E-15
696,OS186_1377_M,KURTA - OS186_1377 (MIX),KURTA,2178.00,538.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,2295.00,0.00,0E-15
98,OS1060_S,KURTA SET - OS1060 (SURMAYA),KURTA SET,2495.00,950.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,2495.00,0.00,0E-15
596,OS169_XL,KURTA - OS169 (MIX),KURTA,1795.00,435.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,1795.00,0.00,0E-15
341,OS119_3094_L,KURTA - OS119_3094 (MIX),KURTA,1895.00,471.00,1895.00,1895.00,1895.00,1895.00,1995.00,1895.00,1995.00,100.00,5.280000000000000
