Country,State,City,Region,TotalOrders,TotalUnitsSold,GrossRevenue,NetRevenue,GlobalRevenueSharePct
IN,MAHARASHTRA,KARAD,India,21,21,12621.00,12621.00,0.010000
IN,KARNATAKA,HOOVINA HADAGALLI,India,3,3,1383.00,1383.00,0.000000
IN,KARNATAKA,"BANNANJE, UDUPI",India,1,1,435.00,435.00,0.000000
IN,TAMIL NADU,"SIRKALI, NAGAPATTINUM (DISTRICT)",India,3,2,3231.95,1186.00,0.000000
IN,GUJARAT,VAPI,India,60,66,47834.00,36102.00,0.020000
IN,MAHARASHTRA,RAMTEK,India,2,1,1350.43,399.00,0.000000
IN,MAHARASHTRA,"THANE, KALWA",India,1,0,0.00,0.00,0.000000
IN,MADHYA PRADESH,PANSEMAL,India,1,1,771.00,771.00,0.000000
IN,KARNATAKA,ITAGI,India,1,0,236.19,0.00,0.000000
IN,KARNATAKA,BELUR,India,4,4,2266.00,2266.00,0.000000
IN,MADHYA PRADESH,TEKANPUR,India,1,1,563.00,563.00,0.000000
IN,MAHARASHTRA,BARSHI,India,5,5,3627.00,3627.00,0.000000
IN,MAHARASHTRA,THANE - MUMBAI,India,1,1,588.00,588.00,0.000000
IN,KARNATAKA,RAGHUNALHI BCMC LAYOUT,India,1,1,376.00,376.00,0.000000
IN,GUJARAT,MUNDRA,India,4,4,2317.00,2317.00,0.000000
IN,ANDAMAN & NICOBAR,FERRARGUNJ,India,10,9,5714.00,5285.00,0.000000
IN,GOA,USGAO,India,4,3,2535.00,2535.00,0.000000
IN,ODISHA,BHUSHAN STEEL PLANT MERAMANDALI TOWNSHIP,India,1,1,749.00,749.00,0.000000
IN,MAHARASHTRA,DOMBIWALI,India,1,1,431.00,431.00,0.000000
IN,UTTAR PRADESH,CHHUTMALPUR,India,2,2,725.00,725.00,0.000000
IN,MADHYA PRADESH,SOHAGPUR,India,3,4,2789.00,2789.00,0.000000
IN,MADHYA PRADESH,KOTMA,India,1,1,499.00,499.00,0.000000
IN,CHHATTISGARH,TILDA,India,1,1,376.00,376.00,0.000000
IN,UTTAR PRADESH,NOIDA 201301,India,1,1,635.00,635.00,0.000000
IN,NEW DELHI,KIRTI NAGAR,India,2,4,1426.00,1426.00,0.000000
IN,CHHATTISGARH,SARANGARH,India,1,1,771.00,771.00,0.000000
IN,UTTAR PRADESH,"BADLAPUR, JAUNPUR",India,1,0,750.48,0.00,0.000000
IN,GUJARAT,"MALPUR ROAD, MODASA",India,3,6,2851.00,2851.00,0.000000
IN,WEST BENGAL,NEAR COUNSELOR HOUSE BASANTI DEY BISWAS,India,1,1,629.00,629.00,0.000000
IN,CHHATTISGARH,LAWAN,India,1,1,654.00,654.00,0.000000
IN,ANDHRA PRADESH,AMADALAVALASA,India,1,1,492.00,492.00,0.000000
IN,HARYANA,BAHADUARGARH,India,1,1,499.00,499.00,0.000000
IN,GUJARAT,MEHSANA,India,2,2,1251.00,1251.00,0.000000
IN,KERALA,KANJIRAMATTOM,India,1,1,280.00,0.00,0.000000
IN,ASSAM,BADARPUR,India,1,1,824.00,824.00,0.000000
IN,MADHYA PRADESH,ALIRAJPUR,India,1,1,292.00,292.00,0.000000
IN,MAHARASHTRA,"RAIGARH, NAVI MUMBAI",India,1,1,413.00,413.00,0.000000
IN,KERALA,"PERINTHALMANNA, MALAPPURAM DT",India,2,3,2954.00,2954.00,0.000000
IN,MAHARASHTRA,KALYAN (E),India,1,0,0.00,0.00,0.000000
IN,ODISHA,BILEIPADA,India,1,1,475.00,475.00,0.000000
IN,ASSAM,KATIGORAH,India,1,1,635.00,635.00,0.000000
IN,GUJARAT,ANKLAV,India,2,2,1286.00,1286.00,0.000000
IN,MAHARASHTRA,DODAMARG,India,1,0,0.00,0.00,0.000000
IN,KARNATAKA,KORAMANGALA BANGALORE,India,1,1,382.00,382.00,0.000000
IN,UTTAR PRADESH,GOLA GOKARANNATH,India,3,3,1947.00,1947.00,0.000000
IN,WEST BENGAL,HAROA,India,1,1,499.00,499.00,0.000000
IN,MAHARASHTRA,TITWALA,India,1,0,319.05,0.00,0.000000
IN,ASSAM,DALGAON,India,1,1,476.00,0.00,0.000000
IN,MAHARASHTRA,"DOMBIVLI,KALYAN",India,1,1,1168.00,1168.00,0.000000
IN,BIHAR,"HABIBPUR,BHAGALPUR",India,1,1,764.00,764.00,0.000000
IN,ASSAM,LAHARIGHAT,India,1,1,1140.00,1140.00,0.000000
IN,MAHARASHTRA,"BORIVALI-WEST, MUMBAI",India,1,1,373.00,373.00,0.000000
IN,TELANGANA,"MEDIPALLY ,HYDERABAD",India,1,1,399.00,399.00,0.000000
IN,MAHARASHTRA,MALKAPUR DIST: BULDHANA,India,1,1,362.00,362.00,0.000000
IN,KERALA,ALAPPUZHA DISTRICT,India,1,0,750.48,0.00,0.000000
IN,ASSAM,DHEKIAJUJI,India,1,1,563.00,563.00,0.000000
IN,TELANGANA,GACHIBOWLI / HYDERABAD,India,1,2,998.00,998.00,0.000000
IN,KARNATAKA,ALNAVAR,India,1,1,376.00,376.00,0.000000
IN,UTTAR PRADESH,NOIDA SECTOR 75,India,1,1,999.00,999.00,0.000000
IN,KERALA,KAYANKULAM,India,1,1,835.00,835.00,0.000000
IN,TAMIL NADU,KAVERIPAKKAM,India,1,1,487.00,487.00,0.000000
IN,BIHAR,WEST CHAMPARAN,India,1,1,749.00,749.00,0.000000
IN,ANDHRA PRADESH,PALLANA GARI PALLI,India,1,1,388.00,388.00,0.000000
IN,KERALA,VATAKARA,India,4,3,1523.00,1523.00,0.000000
IN,RAJASTHAN,JAISALMER,India,8,9,6220.00,6220.00,0.000000
IN,KERALA,MULANTHURUTHY,India,2,2,1951.00,1951.00,0.000000
IN,KERALA,GURUVAYOOR,India,1,1,517.00,517.00,0.000000
IN,MADHYA PRADESH,ITARSI,India,6,6,3789.00,3789.00,0.000000
IN,UTTAR PRADESH,SARDHANA,India,3,3,1851.00,1851.00,0.000000
IN,TAMIL NADU,"PALAYAMKOTTAI ,TIRUNELVELI",India,1,0,856.19,0.00,0.000000
IN,JHARKHAND,SIMDEGA,India,2,2,2294.00,2294.00,0.000000
IN,ANDHRA PRADESH,THALLUR,India,1,1,922.00,922.00,0.000000
IN,PUDUCHERRY,"CHINNAKALAPET, PUDUCHERRY",India,2,2,1531.00,1531.00,0.000000
IN,KERALA,PAZHUVIL WEST,India,1,1,511.00,511.00,0.000000
IN,MAHARASHTRA,PARBHANI,India,16,14,10621.00,9921.00,0.000000
IN,KERALA,MANGATTIDAM,India,4,4,2665.00,2665.00,0.000000
IN,UTTAR PRADESH,SAHATWAR,India,1,1,1399.00,1399.00,0.000000
IN,TAMIL NADU,VILLUPURAM,India,29,37,22986.00,22587.00,0.010000
IN,UTTAR PRADESH,KEWALPUR,India,3,3,1177.00,1177.00,0.000000
IN,TELANGANA,"PHANIGIRI ROAD,CHAITANYAPURI,HYDERABAD",India,2,2,1616.00,1616.00,0.000000
IN,TAMIL NADU,"TIRUPATHUR , TIRUPATTUR DISTRICT",India,1,2,721.00,721.00,0.000000
IN,GOA,CHIMBEL,India,4,4,2655.00,2655.00,0.000000
IN,BIHAR,FORBESGANJ,India,4,4,2234.00,1599.00,0.000000
IN,JHARKHAND,JAMTARA,India,6,6,4062.00,4062.00,0.000000
IN,JHARKHAND,KATHHARA,India,1,1,824.00,824.00,0.000000
IN,ANDHRA PRADESH,PEDAPADU,India,2,1,635.00,635.00,0.000000
IN,KERALA,CHATHANNOOR.,India,1,1,442.00,442.00,0.000000
IN,WEST BENGAL,NORTH 24 PARGANAS,India,19,18,13403.76,11859.00,0.010000
IN,ASSAM,GAURIPUR,India,4,4,2161.00,2161.00,0.000000
IN,MAHARASHTRA,NALLASOPARA(WEST),India,1,1,399.00,399.00,0.000000
IN,RAJASTHAN,"SARDARSHAHAR, CHURU",India,1,1,730.00,730.00,0.000000
IN,TAMIL NADU,ERODE DISTRICT,India,3,2,3563.39,2225.00,0.000000
IN,WEST BENGAL,PURBA BARDHAMAN,India,2,2,885.00,885.00,0.000000
CANADA,CA,LOS ANGELES,North America,314,915,266612.14,261395.10,0.130000
IN,MANIPUR,THOUBAL,India,24,21,18477.00,18477.00,0.010000
IN,GUJARAT,"CHANDKHEDA, AHMEDABAD",India,1,1,399.00,399.00,0.000000
IN,ASSAM,BOKAJAN,India,2,2,939.00,939.00,0.000000
IN,MAHARASHTRA,BADLAPUR WEST,India,5,5,4444.00,4444.00,0.000000
IN,HARYANA,PANIPAT REFINERY TOWNSHIP,India,1,1,999.00,999.00,0.000000
IN,ANDHRA PRADESH,PUTTAPARTHI,India,6,5,3244.00,3244.00,0.000000
IN,UTTAR PRADESH,BULANDSHAHR,India,32,29,19704.00,18421.00,0.010000
IN,MAHARASHTRA,DOMBIVILI,India,6,6,2355.00,2355.00,0.000000
IN,GUJARAT,VALSAD,India,34,30,26261.28,23236.00,0.010000
IN,UTTAR PRADESH,MAHRONI,India,2,2,1974.00,1974.00,0.000000
IN,MAHARASHTRA,CHIKHLI,India,3,3,1344.00,1344.00,0.000000
IN,KERALA,EDAVILANGU,India,2,2,879.00,879.00,0.000000
IN,KERALA,WADAKKANCHERY,India,2,2,1230.00,1230.00,0.000000
IN,ODISHA,"BONDA,BANARPAL",India,1,1,1112.00,1112.00,0.000000
IN,GOA,CHINCHINIM,India,8,7,4096.00,3461.00,0.000000
IN,GUJARAT,MANDVI KACHCHH DISTRICT,India,9,9,6547.00,6547.00,0.000000
CANADA,FL,JACKSONVILLE,North America,279,808,241498.36,235479.61,0.110000
IN,MAHARASHTRA,TALA,India,2,5,4819.00,4819.00,0.000000
IN,TAMIL NADU,TIRUCHENDUR,India,3,3,1879.00,1879.00,0.000000
IN,WEST BENGAL,TAKI,India,1,1,349.00,349.00,0.000000
IN,ANDHRA PRADESH,DHARMAVARAM,India,17,16,10603.57,10095.00,0.000000
IN,DELHI,RASHID MARKET,India,1,1,399.00,399.00,0.000000
IN,WEST BENGAL,UTTAR LATABARI,India,7,6,4410.00,4410.00,0.000000
IN,RAJASTHAN,SUJANGARH,India,4,3,1909.00,1529.00,0.000000
IN,ANDHRA PRADESH,KODUR,India,4,2,379.00,379.00,0.000000
IN,WEST BENGAL,KOLKATA 700104,India,1,1,568.00,568.00,0.000000
IN,KERALA,MANJERI,India,21,20,13230.00,13230.00,0.010000
IN,KARNATAKA,MADHUGIRI,India,1,1,534.00,534.00,0.000000
IN,GOA,ARAMBOL,India,2,2,998.00,998.00,0.000000
IN,WEST BENGAL,KHARDAHA,India,14,10,6785.67,5879.00,0.000000
IN,ODISHA,TALCHER,India,5,4,3110.00,3110.00,0.000000
IN,KERALA,PATTAMBI,India,6,6,3334.00,1895.00,0.000000
IN,TAMIL NADU,KANGAYAMPALAYAM,India,5,4,3213.00,3213.00,0.000000
IN,GUJARAT,HAJIRA,India,4,3,2321.28,1587.00,0.000000
IN,TRIPURA,DUKLI,India,1,1,484.00,484.00,0.000000
IN,KERALA,CHARUMMOODU,India,1,1,599.00,599.00,0.000000
IN,ARUNACHAL PRADESH,CHANGLANG,India,2,2,821.00,821.00,0.000000
IN,WEST BENGAL,PANSKURA,India,1,1,1186.00,1186.00,0.000000
IN,ANDHRA PRADESH,"TADEPALLI, VIJAYAWADA",India,1,2,2198.00,2198.00,0.000000
IN,ANDHRA PRADESH,KURMANNAPALEM,India,1,1,399.00,399.00,0.000000
IN,KARNATAKA,CORAMENDAL POST KGF,India,1,2,602.00,602.00,0.000000
IN,UTTAR PRADESH,KACHHAUNA PATSENI,India,1,0,0.00,0.00,0.000000
IN,MADHYA PRADESH,BHANDER,India,4,3,4166.24,2185.00,0.000000
IN,ANDHRA PRADESH,"NARASARAOPET,GUNTUR DESTRICT",India,3,2,1042.19,0.00,0.000000
IN,MAHARASHTRA,TALEGAON STATION,India,2,2,2079.00,916.00,0.000000
IN,TAMIL NADU,THIKKANAMCODE,India,2,2,1183.00,1183.00,0.000000
IN,JHARKHAND,GOMOH,India,1,1,1075.00,1075.00,0.000000
IN,TAMIL NADU,PATTUKKOTTAI,India,3,4,2925.00,2925.00,0.000000
IN,TELANGANA,"KUKATPALLI, HYDERABAD",India,2,1,496.00,496.00,0.000000
IN,TAMIL NADU,MADUKKUR,India,1,1,316.00,316.00,0.000000
IN,WEST BENGAL,PIARINAGAR,India,2,1,779.00,399.00,0.000000
IN,WEST BENGAL,GOURA,India,1,1,702.00,702.00,0.000000
IN,TELANGANA,"BAGH AMBERPET,HYDERABAD",India,1,1,471.00,471.00,0.000000
IN,BIHAR,ROHTAS,India,2,1,771.00,771.00,0.000000
IN,KARNATAKA,KHANAPUR,India,5,5,4067.00,4067.00,0.000000
IN,MAHARASHTRA,DOMBIVLI(WEST),India,2,2,1680.00,1680.00,0.000000
IN,TAMIL NADU,"URAPAKKAM,KANCHIPURAM",India,1,1,435.00,435.00,0.000000
IN,WEST BENGAL,KOLKATAKOLKATA,India,1,1,725.00,725.00,0.000000
IN,KERALA,PALLIKUNNU (P O),India,1,1,771.00,771.00,0.000000
IN,RAJASTHAN,SWAROOPGANJ,India,1,1,788.00,788.00,0.000000
IN,ORISSA,BHUBANESHWAR,India,1,1,376.00,376.00,0.000000
IN,DELHI,ROHINI SECTOR 23 DELHI,India,1,1,469.00,469.00,0.000000
IN,RAJSTHAN,BHEEM,India,1,1,521.00,521.00,0.000000
IN,BIHAR,ASHIANA NAGAR PATNA,India,1,1,1186.00,1186.00,0.000000
IN,TAMIL NADU,KEELAKARAI,India,1,1,1127.00,1127.00,0.000000
IN,MAHARASHTRA,WAI,India,2,2,1147.00,1147.00,0.000000
IN,KARNATAKA,T NARASIPURA,India,1,1,499.00,499.00,0.000000
IN,TAMIL NADU,"ILAYANGUDI, SIVAGANGAI",India,1,1,725.00,725.00,0.000000
IN,MADHYA PRADESH,BIJURI,India,1,1,788.00,788.00,0.000000
IN,TAMIL NADU,THIRUVARAMBU,India,1,1,791.00,791.00,0.000000
IN,TAMIL NADU,OOTACAMUND THE NILGIRI,India,1,1,432.00,432.00,0.000000
IN,TAMIL NADU,SATHYAMANGALAM ERODE,India,1,1,544.00,544.00,0.000000
IN,KERALA,"VENGINISSERY, THRISSUR",India,1,1,550.00,550.00,0.000000
IN,ANDHRA PRADESH,KONDEPI,India,1,1,355.00,0.00,0.000000
IN,ODISHA,NILAGIRI,India,1,1,399.00,399.00,0.000000
IN,KERALA,THRIKKAKARA,India,1,2,1470.00,1470.00,0.000000
IN,UTTAR PRADESH,SITAPUR,India,38,30,23469.24,22874.00,0.010000
IN,UTTAR PRADESH,ANANDNAGAR,India,2,0,1310.48,0.00,0.000000
IN,MAHARASHTRA,PUNE 411038,India,2,0,0.00,0.00,0.000000
IN,ANDHRA PRADESH,THALLAREVU,India,1,1,758.00,758.00,0.000000
IN,UTTAR PRADESH,OBRA,India,4,5,4076.00,4076.00,0.000000
IN,GOA,ALTO PORVORIM,India,1,1,614.00,614.00,0.000000
IN,NEW DELHI,CITY,India,1,1,432.00,432.00,0.000000
IN,ASSAM,BISWANATH,India,1,1,1075.00,1075.00,0.000000
AUSTRALIA,AZ,PHOENIX,Asia-Pacific,179,541,162135.15,158411.99,0.080000
IN,MAHARASHTRA,SANGLI MIRAJ KUPWAD,India,49,52,33816.81,32885.00,0.020000
IN,TAMIL NADU,ANTHIYUR,India,4,3,1720.00,1720.00,0.000000
IN,MAHARASHTRA,LATUR,India,45,44,27985.86,25416.00,0.010000
IN,MAHARASHTRA,IGATPURI,India,4,3,4944.36,2934.00,0.000000
IN,ARUNACHAL PRADESH,ROING,India,3,3,2372.00,2372.00,0.000000
IN,ANDHRA PRADESH,CHINTALAPUDI,India,3,3,1430.00,1430.00,0.000000
IN,KERALA,TRIKARIPUR,India,1,1,771.00,771.00,0.000000
IN,PUNJAB,JAGRAON,India,8,8,3371.00,3371.00,0.000000
IN,RAJASTHAN,SOJAT CITY,India,2,1,885.00,885.00,0.000000
IN,KERALA,PALA,India,5,4,2384.00,2384.00,0.000000
IN,KARNATAKA,SHIRTHADY,India,1,1,442.00,442.00,0.000000
IN,PUNJAB,SIRHIND,India,4,3,2113.00,2113.00,0.000000
IN,ODISHA,LANJIGARH ROAD,India,3,1,824.00,824.00,0.000000
UNITED KINGDOM,DC,WASHINGTON,Europe,269,793,240188.22,230417.66,0.110000
IN,MAHARASHTRA,"SOPANBAUG, PUNE",India,3,4,2751.00,2751.00,0.000000
IN,KERALA,THRIPRAYAR,India,1,1,469.00,469.00,0.000000
IN,KERALA,CHERTHALACHERTHALA,India,4,3,4204.62,1755.00,0.000000
IN,DELHI,NEW DELHIS,India,1,1,376.00,376.00,0.000000
IN,KERALA,ERNAKULAM (DT),India,1,1,735.00,735.00,0.000000
IN,KARNATAKA,HIREKERUR,India,6,6,2596.00,2596.00,0.000000
IN,TAMIL NADU,OTHAKADAI MADURAI,India,1,0,0.00,0.00,0.000000
IN,TAMIL NADU,ADAMBAKKAM,India,1,1,575.00,575.00,0.000000
IN,BIHAR,SONEPUR,India,5,5,3604.00,3604.00,0.000000
IN,RAJASTHAN,KISHANGARH,India,6,7,5205.00,5205.00,0.000000
IN,MAHARASHTRA,NASHIK 422003,India,2,2,828.00,828.00,0.000000
IN,MAHARASHTRA,"MIRA BHAYANDAR,THANE",India,1,1,1063.00,1063.00,0.000000
IN,GUJARAT,VAGRA,India,1,1,666.00,666.00,0.000000
IN,WEST BENGAL,BHATPARA,India,11,8,5243.00,5243.00,0.000000
IN,UTTARAKHAND,PANTNAGAR,India,3,3,1571.00,1571.00,0.000000
IN,KARNATAKA,SHANIVARSANTE,India,1,1,899.00,899.00,0.000000
IN,CHHATTISGARH,JAGDALPUR,India,27,26,17203.00,16066.00,0.010000
IN,UTTAR PRADESH,SONBHADRA,India,6,7,5805.00,5805.00,0.000000
IN,KERALA,THENHIPPALAM,India,2,2,1474.00,1474.00,0.000000
IN,MANIPUR,IMPHAL EAST,India,15,15,11183.00,11183.00,0.010000
IN,UTTAR PRADESH,SEOHARA,India,2,2,1303.00,567.00,0.000000
IN,RAJASTHAN,SALASAR,India,2,3,2084.00,2084.00,0.000000
IN,UTTAR PRADESH,"DIBIYAPUR,AURAIYA",India,2,2,754.00,754.00,0.000000
IN,TAMIL NADU,PUTHUKDAI,India,1,1,442.00,442.00,0.000000
IN,WEST BENGAL,DHANYAKURIA,India,1,1,499.00,499.00,0.000000
IN,UTTAR PRADESH,ETAH,India,8,7,5190.00,5190.00,0.000000
IN,GOA,P.O BAMBOLIM COMPLEX,India,1,1,459.00,459.00,0.000000
IN,TAMIL NADU,TIRUPPUR,India,77,77,48983.53,46137.00,0.020000
IN,KARNATAKA,MULKI,India,6,6,4362.00,4362.00,0.000000
IN,PUNJAB,BANGA,India,1,1,459.00,459.00,0.000000
IN,KERALA,TRIVANDRUM,India,53,61,38324.29,37214.00,0.020000
IN,KERALA,ALANGAD,India,2,2,1134.00,1134.00,0.000000
IN,MAHARASHTRA,KALAYN,India,2,1,665.00,665.00,0.000000
IN,ASSAM,BORKA,India,1,1,499.00,499.00,0.000000
IN,MAHARASHTRA,BORLI PANCHTAN,India,2,4,2015.00,2015.00,0.000000
IN,UTTARAKHAND,RUDRAPUR,India,36,31,22856.78,19586.00,0.010000
IN,RAJASTHAN,KHAIRTHAL,India,3,3,1955.00,1955.00,0.000000
IN,UTTAR PRADESH,"MILAK, RAMPUR",India,2,2,1490.00,591.00,0.000000
IN,KERALA,PERUMBAIKAD - KOTTAYAM,India,3,4,2935.00,2935.00,0.000000
IN,TAMIL NADU,DINDIGUL,India,26,29,17981.00,17510.00,0.010000
IN,MADHYA PRADESH,DAMOH,India,16,17,13192.00,13192.00,0.010000
IN,BIHAR,NAWADA,India,11,11,10030.00,9559.00,0.000000
IN,HARYANA,MAHAM,India,1,1,1186.00,1186.00,0.000000
IN,KARNATAKA,HAVERI,India,13,11,6394.00,5995.00,0.000000
IN,MAHARASHTRA,BUTIBORI,India,10,9,5406.33,5013.00,0.000000
IN,WEST BENGAL,"BIDHAN NAGAR, KOLKATA- 700102",India,1,1,529.00,529.00,0.000000
IN,TAMIL NADU,EZHUDESAM,India,3,3,1433.00,1017.00,0.000000
IN,GUJARAT,AMALSAD,India,1,1,457.00,457.00,0.000000
IN,MAHARASHTRA,MIRA ROAD.....,India,1,1,771.00,771.00,0.000000
IN,ASSAM,SIVASAGAR,India,2,1,948.00,948.00,0.000000
IN,ODISHA,RANPUR,India,2,1,620.86,318.00,0.000000
IN,RAJASTHAN,JHALAWAR,India,10,10,6080.00,6080.00,0.000000
IN,MAHARASHTRA,MMBAI,India,2,2,706.00,0.00,0.000000
IN,RAJASTHAN,BIJAINAGAR AJMER DISTRICT,India,1,1,788.00,0.00,0.000000
IN,UTTAR PRADESH,GHAZIABADCOUNTY,India,1,1,1112.00,1112.00,0.000000
IN,ANDHRA PRADESH,YSR DISTRICT,India,2,5,3424.00,3424.00,0.000000
IN,HARYANA,NAGAL CHAUDHRY,India,1,1,1099.00,1099.00,0.000000
IN,KERALA,ALANGAD VIA,India,1,1,824.00,824.00,0.000000
IN,TAMIL NADU,SOLAMADEVI TIRUPPUR DISTRICT,India,1,1,376.00,376.00,0.000000
IN,ODISHA,NARLA,India,1,1,549.00,549.00,0.000000
IN,MAHARASHTRA,DOMBIVLI-E,India,1,1,751.00,751.00,0.000000
IN,WEST BENGAL,BHATTANAGAR .LILUAH .HOWRAH,India,1,1,699.00,699.00,0.000000
IN,WEST BENGAL,KOLKATA 700034,India,1,1,518.00,518.00,0.000000
IN,DELHI,"SECTOR - 15 , ROHINI",India,1,1,885.00,885.00,0.000000
IN,BIHAR,NALANDA,India,1,1,725.00,725.00,0.000000
IN,WEST BENGAL,SONARPUR BAZAR,India,1,0,0.00,0.00,0.000000
IN,RAJASTHAN,MEHANDIPUR,India,1,1,1442.00,1442.00,0.000000
IN,TELANGANA,"KOMPALLY , HYD",India,1,1,452.00,452.00,0.000000
IN,MANIPUR,LEIMAKHONG,India,1,1,899.00,899.00,0.000000
IN,TELANGANA,VIKARABAD DIST,India,1,1,435.00,435.00,0.000000
IN,KARNATAKA,KODAMBAL,India,2,2,870.00,0.00,0.000000
IN,KERALA,TRISSURE,India,1,1,517.00,517.00,0.000000
IN,GUJARAT,OKHAPORT,India,1,0,380.00,0.00,0.000000
IN,HIMACHAL PRADESH,PARWANOO,India,4,3,2205.00,2205.00,0.000000
IN,TELANGANA,"HAYATHNAGAR, HYDERABAD",India,1,2,2055.00,2055.00,0.000000
IN,UTTAR PRADESH,FATEHPUR,India,2,2,614.00,614.00,0.000000
IN,WEST BENGAL,JAGATDAL,India,1,1,1099.00,1099.00,0.000000
IN,TAMIL NADU,JAYANKONDAM,India,1,1,279.00,279.00,0.000000
IN,TAMIL NADU,CHENGALPATTU  D.T,India,1,2,2135.00,2135.00,0.000000
IN,WEST BENGAL,"RAJARHAAT , KOLKATA",India,2,3,1378.00,1378.00,0.000000
IN,MADHYA PRADESH,ISAGARH,India,3,3,1462.00,1462.00,0.000000
IN,KERALA,MADAPPALLY,India,1,1,1096.00,1096.00,0.000000
IN,UTTAR PRADESH,PIPRAICH,India,1,1,631.00,631.00,0.000000
IN,KERALA,NILAMBUR KALIKAVU,India,1,1,382.00,382.00,0.000000
IN,TAMIL NADU,COIMB,India,2,2,1338.00,1338.00,0.000000
IN,ASSAM,DULIAJAN NO 1,India,1,1,471.00,471.00,0.000000
IN,HARYANA,KALANWALI,India,1,2,1684.00,1684.00,0.000000
IN,TAMIL NADU,"HARUR (TK), DHARMAPURI (DT).",India,1,1,469.00,469.00,0.000000
IN,PUNJAB,GARDHIWALA,India,1,1,1099.00,1099.00,0.000000
IN,MAHARASHTRA,KHANAPUR,India,1,1,544.00,544.00,0.000000
IN,GUJARAT,MOTI BHOYAN,India,1,1,413.00,413.00,0.000000
IN,MAHARASHTRA,"PEN, DIST : RAIGAD",India,2,2,2372.00,1186.00,0.000000
IN,KERALA,KATTANGAL,India,1,1,376.00,376.00,0.000000
IN,TAMIL NADU,"CHEKKANOORANI, MADURAI",India,1,1,382.00,382.00,0.000000
IN,MAHARASHTRA,LAVASA,India,1,1,339.00,339.00,0.000000
IN,TRIPURA,DINABANDHUNAGAR,India,1,1,487.00,487.00,0.000000
IN,SIKKIM,"GANGTOK, EAST SIKKIM",India,1,1,735.00,735.00,0.000000
IN,UTTAR PRADESH,KARWI CHITRAKOOT,India,1,1,568.00,568.00,0.000000
IN,ODISHA,PARADIP,India,6,5,3729.95,3189.00,0.000000
IN,RAJASTHAN,SURATGARH,India,4,4,1714.00,1714.00,0.000000
IN,UTTARAKHAND,KOTDWARA,India,25,23,19210.00,17692.00,0.010000
IN,ANDHRA PRADESH,KOLIMIGUNDLA,India,1,0,332.38,0.00,0.000000
IN,KERALA,KONDOTTY,India,5,5,2831.00,2831.00,0.000000
IN,CHHATTISGARH,GHARGHODA,India,1,0,0.00,0.00,0.000000
IN,JAMMU & KASHMIR,VIJAYPUR KOULPUR,India,1,1,599.00,599.00,0.000000
IN,ASSAM,SIBSAGAR,India,40,39,27260.00,27260.00,0.010000
IN,JHARKHAND,CHAINPUR,India,2,1,353.00,353.00,0.000000
IN,CHHATTISGARH,NAI LEDRI,India,1,1,852.00,852.00,0.000000
IN,MAHARASHTRA,DOMBIVALI  EAST,India,2,2,1194.00,1194.00,0.000000
IN,ANDHRA PRADESH,TIRUPATI,India,224,217,137968.56,121100.00,0.060000
IN,TAMIL NADU,"NANGANALLUR, CHENNAI",India,2,2,2153.00,2153.00,0.000000
IN,PUNJAB,NAWANSHAHR,India,8,8,4950.00,4950.00,0.000000
IN,UTTAR PRADESH,JAUNPUR,India,38,25,16317.86,12793.00,0.010000
IN,TAMIL NADU,KARAIKKUDI,India,20,17,11392.76,9746.00,0.010000
IN,UTTAR PRADESH,ANPARA,India,7,6,4101.00,4101.00,0.000000
IN,ANDHRA PRADESH,KANEKAL,India,5,5,5106.00,5106.00,0.000000
IN,ASSAM,LEDO,India,1,1,668.00,668.00,0.000000
IN,WEST BENGAL,MALDA,India,52,47,31966.48,26710.00,0.020000
IN,DELHI,DELHI,India,317,307,204812.65,192130.00,0.100000
IN,KARNATAKA,BENGALURU NORTH,India,2,2,2787.00,2787.00,0.000000
IN,KARNATAKA,"VINOBANAGAR,SHIMOGA",India,2,2,597.00,597.00,0.000000
IN,TAMIL NADU,GUMMIDIPOONDI,India,9,8,3831.00,3831.00,0.000000
IN,TELANGANA,SECUNDERABAD-25,India,1,1,735.00,735.00,0.000000
IN,UTTAR PRADESH,NOIDA EXTENSION (GREATER NOIDA WEST),India,1,1,814.00,814.00,0.000000
IN,KERALA,IRINGAPROM,India,3,3,1897.00,1897.00,0.000000
IN,UTTAR PRADESH,DOSTPUR,India,1,1,357.00,357.00,0.000000
IN,TAMIL NADU,PADMANABHAPURAM,India,3,3,2119.00,2119.00,0.000000
IN,MAHARASHTRA,"WARJE, PUNE",India,1,2,634.00,634.00,0.000000
IN,TAMIL NADU,NANDIVARAM GUDUVANCHERI,India,47,44,30488.42,26846.00,0.010000
IN,KERALA,PERINAD,India,5,5,3875.00,3875.00,0.000000
IN,GOA,RIBANDER,India,3,4,2390.00,2390.00,0.000000
IN,ASSAM,BADARPUR RLY TOWN,India,2,1,1523.00,1523.00,0.000000
IN,TAMIL NADU,TIRUVANNAMALAI,India,29,32,18238.95,17638.00,0.010000
IN,KARNATAKA,MUDALGI,India,1,0,694.29,0.00,0.000000
IN,KERALA,"THIRUVALLA, PATHANAMTHITTA",India,3,3,2975.00,1932.00,0.000000
IN,TELANGANA,JALLARAM,India,3,3,3088.00,3088.00,0.000000
IN,JHARKHAND,MUSABANI,India,5,4,3429.00,3429.00,0.000000
IN,ODISHA,JAJPUR ROAD,India,3,2,2965.00,2965.00,0.000000
